"index";"Company";"TypeName";"Inches";"ScreenResolution";"resolution_width";"resolution_height";"touchscreen";"Cpu";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"Memory";"memory_type";"primary_storage";"secondary_storage";"Gpu";"OpSys";"Weight";"Price";"ppi"
421;"Chuwi";"Notebook";12.3;"IPS Panel Retina Display 2736x1824";2736;1824;0;"Intel Celeron Quad Core N3450 1.1GHz";"Intel";"Celeron Quad";1.1;6;"64GB Flash Storage";"Flash Storage";64;0;"Intel";"windows";12;23923;267
422;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7820HQ 2.9GHz";"Intel";"Core i7";2.9;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;76031;141
423;"Asus";"Notebook";35.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i3 7100U 2.4GHz";"Intel";"Core i3";2.4;8;"1TB HDD";"HDD";1024;0;"Nvidia";"linux";36;31808;62
424;"Dell";"Gaming";27.3;"IPS Panel 2560x1440";2560;1440;0;"Intel Core i7 7820HK 2.9GHz";"Intel";"Core i7";2.9;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";27;149131;108
425;"Dell";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;61752;141
426;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 8550U 1.8GHz";"Intel";"Core i7";1.8;8;"256GB SSD +  2TB HDD";"Hybrid";256;2048;"AMD";"windows";16;60867;141
427;"Dell";"Ultrabook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7600U 2.8GHz";"Intel";"Core i7";2.8;8;"256GB SSD";"SSD";256;0;"Intel";"linux";14;58555;157
428;"HP";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;12;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";17;106507;127
429;"Mediacom";"2 in 1 Convertible";11.6;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Celeron Dual Core N3350 1.1GHz";"Intel";"Celeron Dual";1.1;4;"32GB SSD";"SSD";32;0;"Intel";"windows";12;15931;190
430;"Samsung";"Netbook";11.6;"1366x768";1366;768;0;"Intel Celeron Dual Core N3060 1.6GHz";"Intel";"Celeron Dual";1.6;4;"16GB Flash Storage";"Flash Storage";16;0;"Intel";"other";12;14332;135
431;"Lenovo";"Notebook";13.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;53813;166
432;"Lenovo";"Notebook";14.0;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i3 7130U 2.7GHz";"Intel";"Core i3";2.7;4;"128GB SSD";"SSD";128;0;"Intel";"windows";14;31915;157
433;"Lenovo";"Workstation";15.6;"IPS Panel 4K Ultra HD 3840x2160";3840;2160;0;"Intel Core i7 7600U 2.8GHz";"Intel";"Core i7";2.8;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";16;130270;282
434;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7820HQ 2.9GHz";"Intel";"Core i7";2.9;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";16;130483;141
435;"Asus";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"AMD Ryzen 1600 3.2GHz";"AMD";"Ryzen 1600";3.2;8;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"AMD";"windows";17;90310;127
436;"HP";"Notebook";15.6;"1366x768";1366;768;0;"Intel Celeron Dual Core N3060 1.6GHz";"Intel";"Celeron Dual";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;18488;100
437;"Google";"Ultrabook";12.3;"Touchscreen 2400x1600";2400;1600;1;"Intel Core i7 7Y75 1.3GHz";"Intel";"Core i7";1.3;16;"512GB SSD";"SSD";512;0;"Intel";"other";12;117163;235
438;"Lenovo";"Ultrabook";24.0;"2560x1440";2560;1440;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;24;"512GB SSD";"SSD";512;0;"Intel";"windows";24;126913;122
439;"Asus";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Intel";"linux";16;29784;141
440;"Lenovo";"Notebook";17.3;"1600x900";1600;900;0;"AMD A6-Series 9220 2.5GHz";"AMD";"A6-Series 9220";2.5;8;"1TB HDD";"HDD";1024;0;"AMD";"windows";17;27652;106
441;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 8250U 1.6GHz";"Intel";"Core i5";1.6;4;"256GB SSD";"SSD";256;0;"AMD";"windows";16;39907;141
442;"Lenovo";"Ultrabook";12.5;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;76137;176
443;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Pentium Quad Core N4200 1.1GHz";"Intel";"Pentium Quad";1.1;4;"128GB SSD";"SSD";128;0;"Intel";"windows";16;18595;141
444;"HP";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;58555;141
445;"Dell";"Notebook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7440HQ 2.8GHz";"Intel";"Core i5";2.8;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";14;62817;157
446;"Acer";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"linux";16;23539;100
447;"Dell";"Workstation";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Xeon E3-1505M V6 3GHz";"Intel";"Xeon E3-1505M";3.0;8;"64GB Flash Storage +  1TB HDD";"HDD";64;1024;"Nvidia";"windows";16;106187;141
448;"MSI";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7300HQ 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;54758;141
449;"Microsoft";"Ultrabook";13.5;"Touchscreen 2256x1504";2256;1504;1;"Intel Core i7 7660U 2.5GHz";"Intel";"Core i7";2.5;16;"512GB SSD";"SSD";512;0;"Intel";"windows";14;137942;201
450;"HP";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"128GB SSD";"SSD";128;0;"Intel";"windows";16;31382;100
451;"Dell";"Workstation";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6820HQ 2.7GHz";"Intel";"Core i7";2.7;16;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;105228;141
452;"HP";"Workstation";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7820HQ 2.9GHz";"Intel";"Core i7";2.9;8;"512GB SSD";"SSD";512;0;"Intel";"windows";16;81732;141
453;"Lenovo";"Notebook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;71662;157
454;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 8550U 1.8GHz";"Intel";"Core i7";1.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"AMD";"windows";16;52161;141
455;"Dell";"2 in 1 Convertible";11.6;"Touchscreen 1366x768";1366;768;1;"Intel Pentium Quad Core N3710 1.6GHz";"Intel";"Pentium Quad";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"windows";12;25521;135
456;"Dell";"Notebook";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.7GHz";"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";17;109011;127
457;"Microsoft";"Ultrabook";13.5;"Touchscreen 2256x1504";2256;1504;1;"Intel Core M m3-7Y30 2.2GHz";"Intel";"Core M";2.2;4;"128GB SSD";"SSD";128;0;"Intel";"windows";14;52694;201
458;"Microsoft";"Ultrabook";33.5;"Touchscreen 2256x1504";2256;1504;1;"Intel Core i7 7660U 2.5GHz";"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";34;95851;81
459;"HP";"Notebook";17.3;"1600x900";1600;900;0;"Intel Core i3 6006U 2GHz";"Intel";"Core i3";2.0;8;"256GB SSD";"SSD";256;0;"Intel";"windows";17;34094;106
460;"Acer";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i3 6006U 2GHz";"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;28984;141
461;"Acer";"Netbook";11.6;"1366x768";1366;768;0;"Intel Celeron Dual Core N3060 1.6GHz";"Intel";"Celeron Dual";1.6;4;"128GB SSD";"SSD";128;0;"Intel";"windows";12;23177;135
462;"Asus";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Intel";"windows";16;39907;141
463;"Lenovo";"Notebook";14.0;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"512GB SSD";"SSD";512;0;"AMD";"N/A";14;42571;157
464;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7820HQ 2.9GHz";"Intel";"Core i7";2.9;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;111355;141
465;"Asus";"Notebook";15.6;"1366x768";1366;768;0;"Intel Pentium Quad Core N4200 1.1GHz";"Intel";"Pentium Quad";1.1;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;16197;100
466;"Acer";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 6006U 2GHz";"Intel";"Core i3";2.0;4;"500GB HDD";"HDD";500;0;"Nvidia";"windows";16;24988;100
467;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 8250U 1.6GHz";"Intel";"Core i5";1.6;8;"2TB HDD";"HDD";2048;0;"AMD";"windows";16;40440;141
468;"HP";"Gaming";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;12;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";17;90523;127
469;"Lenovo";"Ultrabook";14.0;"IPS Panel Quad HD+ 2560x1440";2560;1440;0;"Intel Core i7 6600U 2.6GHz";"Intel";"Core i7";2.6;12;"256GB SSD";"SSD";256;0;"Intel";"windows";14;98994;210
470;"HP";"2 in 1 Convertible";13.3;"IPS Panel 4K Ultra HD / Touchscreen 3840x2160";3840;2160;1;"Intel Core i7 8550U 1.8GHz";"Intel";"Core i7";1.8;8;"512GB SSD";"SSD";512;0;"Intel";"windows";13;106507;331
471;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"500GB HDD";"HDD";500;0;"AMD";"windows";16;61485;141
472;"Google";"Ultrabook";12.3;"Touchscreen 2400x1600";2400;1600;1;"Intel Core i5 7Y57 1.2GHz";"Intel";"Core i5";1.2;8;"128GB SSD";"SSD";128;0;"Intel";"other";12;67932;235
473;"Dell";"Ultrabook";13.3;"Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i5 8250U 1.6GHz";"Intel";"Core i5";1.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;98134;166
474;"Asus";"Notebook";15.6;"IPS Panel 4K Ultra HD 3840x2160";3840;2160;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;12;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Intel";"windows";16;69211;282
475;"Dell";"Notebook";14.0;"1366x768";1366;768;0;"Intel Core i3 6100U 2.3GHz";"Intel";"Core i3";2.3;8;"128GB SSD";"SSD";128;0;"Intel";"windows";14;39427;112
476;"Dell";"Workstation";0.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";0;128298;0
477;"Lenovo";"Notebook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"180GB SSD";"SSD";180;0;"Intel";"windows";14;72674;157
479;"Toshiba";"Notebook";13.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;89084;166
480;"Dell";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 8550U 1.8GHz";"Intel";"Core i7";1.8;8;"512GB SSD";"SSD";512;0;"Nvidia";"windows";16;67239;141
481;"Dell";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 7100U 2.4GHz";"Intel";"Core i3";2.4;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";16;31254;100
482;"HP";"Notebook";13.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 8250U 1.6GHz";"Intel";"Core i5";1.6;4;"128GB SSD";"SSD";128;0;"Intel";"windows";13;38681;166
483;"Chuwi";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Atom x5-Z8350 1.44GHz";"Intel";"Atom x5-Z8350";1.4;4;"64GB Flash Storage";"Flash Storage";64;0;"Intel";"windows";16;13261;141
484;"Lenovo";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 6006U 2.0GHz";"Intel";"Core i3";2.0;4;"128GB SSD";"SSD";128;0;"Intel";"windows";16;30103;100
485;"Lenovo";"Notebook";14.0;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 8250U 1.6GHz";"Intel";"Core i5";1.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;55891;157
486;"Dell";"Workstation";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6820HQ 2.7GHz";"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";16;124569;141
487;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";16;101179;141
488;"Lenovo";"Ultrabook";12.5;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Intel";"windows";13;95797;176
489;"Asus";"Ultrabook";12.5;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Intel";"windows";13;103896;176
490;"Lenovo";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;53919;141
491;"Toshiba";"Ultrabook";13.3;"Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;32;"512GB SSD";"SSD";512;0;"Intel";"windows";13;149131;166
492;"Asus";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;71928;141
493;"Acer";"Notebook";15.6;"1366x768";1366;768;0;"AMD A10-Series 9620P 2.5GHz";"AMD";"A10-Series 9620P";2.5;8;"1TB HDD";"HDD";1024;0;"AMD";"windows";16;30849;100
494;"Asus";"Gaming";17.3;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;24;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";17;67612;127
495;"Lenovo";"Ultrabook";12.5;"IPS Panel 1366x768";1366;768;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"180GB SSD";"SSD";180;0;"Intel";"windows";13;58555;125
496;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 8550U 1.8GHz";"Intel";"Core i7";1.8;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;47893;141
497;"HP";"Notebook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7600U 2.8GHz";"Intel";"Core i7";2.8;8;"1TB SSD";"SSD";1024;0;"Intel";"windows";14;93187;157
498;"Lenovo";"Notebook";13.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i3 7100U 2.4GHz";"Intel";"Core i3";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;50563;166
499;"Lenovo";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;48538;141
500;"Asus";"Netbook";11.6;"1366x768";1366;768;0;"Intel Celeron Dual Core N3350 1.1GHz";"Intel";"Celeron Dual";1.1;4;"64GB Flash Storage";"Flash Storage";64;0;"Intel";"windows";12;18115;135
501;"HP";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"AMD";"windows";16;32980;100
502;"Lenovo";"2 in 1 Convertible";13.9;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i5 8250U 1.6GHz";"Intel";"Core i5";1.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;85195;158
503;"Lenovo";"Notebook";14.0;"1366x768";1366;768;0;"Intel Celeron Dual Core N3350 1.1GHz";"Intel";"Celeron Dual";1.1;4;"500GB HDD";"HDD";500;0;"Intel";"windows";14;15931;112
504;"Lenovo";"Netbook";11.6;"1366x768";1366;768;0;"Intel Celeron Dual Core N3060 1.6GHz";"Intel";"Celeron Dual";1.6;4;"16GB SSD";"SSD";16;0;"Intel";"other";12;14119;135
505;"Lenovo";"Notebook";13.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;50563;166
506;"Asus";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Intel";"windows";16;65215;141
507;"Acer";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 8250U 1.6GHz";"Intel";"Core i5";1.6;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;32661;141
508;"HP";"Ultrabook";13.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"512GB SSD";"SSD";512;0;"Intel";"windows";13;70489;166
509;"Lenovo";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;8;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"N/A";16;61219;141
510;"Dell";"Ultrabook";13.3;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"128GB SSD";"SSD";128;0;"Intel";"windows";13;47899;166
511;"Acer";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;4;"500GB HDD";"HDD";500;0;"Nvidia";"windows";16;34046;141
512;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Intel";"windows";16;44542;141
513;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 8550U 1.8GHz";"Intel";"Core i7";1.8;16;"256GB SSD +  2TB HDD";"Hybrid";256;2048;"AMD";"windows";16;64961;141
514;"Xiaomi";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 8550U 1.8GHz";"Intel";"Core i7";1.8;16;"256GB SSD";"SSD";256;0;"Nvidia";"N/A";16;74589;141
515;"Asus";"Netbook";11.6;"1366x768";1366;768;0;"Intel Celeron Dual Core N3350 1.1GHz";"Intel";"Celeron Dual";1.1;2;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";12;13054;135
516;"HP";"Notebook";15.6;"Touchscreen 1366x768";1366;768;1;"Intel Core i5 8250U 1.6GHz";"Intel";"Core i5";1.6;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";16;27784;100
517;"Asus";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;24;"512GB SSD";"SSD";512;0;"Nvidia";"windows";16;158135;141
518;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;47366;141
519;"Asus";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";17;80133;127
520;"Lenovo";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;8;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";16;74539;141
521;"HP";"Ultrabook";13.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;74539;166
522;"Dell";"Notebook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7300U 2.6GHz";"Intel";"Core i5";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;68184;157
523;"HP";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 6006U 2GHz";"Intel";"Core i3";2.0;4;"128GB SSD";"SSD";128;0;"Intel";"windows";16;36710;100
524;"Dell";"Notebook";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 8250U 1.6GHz";"Intel";"Core i5";1.6;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"AMD";"linux";17;47366;127
525;"Lenovo";"Notebook";24.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";24;71395;92
526;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;42571;141
527;"Lenovo";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 6006U 2GHz";"Intel";"Core i3";2.0;8;"2TB HDD";"HDD";2048;0;"Nvidia";"N/A";16;24456;100
528;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"AMD";"windows";16;31169;141
529;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7440HQ 2.8GHz";"Intel";"Core i5";2.8;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;73367;141
530;"Dell";"Gaming";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";17;160520;127
531;"Toshiba";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"500GB HDD";"HDD";500;0;"Intel";"windows";16;45821;141
532;"Asus";"Notebook";15.6;"IPS Panel 4K Ultra HD 3840x2160";3840;2160;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";16;69211;282
533;"Mediacom";"Notebook";13.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Celeron Quad Core N3450 1.1GHz";"Intel";"Celeron Quad";1.1;4;"32GB SSD";"SSD";32;0;"Intel";"windows";13;19660;166
534;"Asus";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7300HQ 2.5GHz";"Intel";"Core i5";2.5;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;87859;141
535;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7600U 2.8GHz";"Intel";"Core i7";2.8;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;72940;141
536;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 8250U 1.6GHz";"Intel";"Core i5";1.6;8;"256GB SSD";"SSD";256;0;"AMD";"windows";16;42486;141
537;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Pentium Quad Core N3710 1.6GHz";"Intel";"Pentium Quad";1.6;4;"256GB SSD";"SSD";256;0;"Intel";"windows";16;21258;141
538;"HP";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;12;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";17;95851;127
539;"Lenovo";"Notebook";14.0;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";14;45768;157
540;"Dell";"Ultrabook";13.3;"Quad HD+ / Touchscreen 3200x1800";3200;1800;1;"Intel Core i7 8550U 1.8GHz";"Intel";"Core i7";1.8;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;74539;276
541;"Dell";"Notebook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i3 6006U 2GHz";"Intel";"Core i3";2.0;4;"128GB SSD";"SSD";128;0;"Intel";"windows";14;39207;157
542;"HP";"Ultrabook";13.3;"IPS Panel Quad HD+ 3200x1800";3200;1800;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;61006;276
